avg_temperature_2m_24h,avg_relative_humidity_2m_24h,avg_dew_point_2m_24h,avg_apparent_temperature_24h,avg_temperature_80m_24h,avg_temperature_120m_24h,avg_wind_speed_10m_24h,avg_wind_speed_80m_24h,avg_visibility_24h,total_rain_24h,total_showers_24h,total_snowfall_24h,avg_temperature_2m_daylight,avg_relative_humidity_2m_daylight,avg_dew_point_2m_daylight,avg_apparent_temperature_daylight,avg_temperature_80m_daylight,avg_temperature_120m_daylight,avg_wind_speed_10m_daylight,avg_wind_speed_80m_daylight,avg_visibility_daylight,total_rain_daylight,total_showers_daylight,total_snowfall_daylight,wind_speed_10m_m_per_s,wind_speed_80m_m_per_s,temperature_2m_celsius,apparent_temperature_celsius,temperature_80m_celsius,temperature_120m_celsius,soil_temperature_0cm_celsius,soil_temperature_6cm_celsius,rain_mm,showers_mm,snowfall_mm,daylight_hours,sunrise_iso,sunset_iso
24.539351851851844,48,12.638888888888893,23.92129629629629,23.70601851851852,23.349537037037038,2.9173261833333335,6.544156383333331,23504.167177499992,0.0,0.0,0.0,25.913194444444443,46,13.145833333333327,25.35763888888889,24.583333333333332,23.951388888888896,3.1895528,6.4691333,23186.250471449996,0.0,0.0,0.0,2.4178868000000002,4.2698852,20.833333333333332,20.38888888888889,19.444444444444443,18.77777777777778,23.111111111111107,20.055555555555554,0.0,0.0,0.0,16.2,2025-07-26T22:28:33Z,2025-07-27T14:40:33Z
24.539351851851844,48,12.638888888888893,23.92129629629629,23.70601851851852,23.349537037037038,2.9173261833333335,6.544156383333331,23504.167177499992,0.0,0.0,0.0,25.913194444444443,46,13.145833333333327,25.35763888888889,24.583333333333332,23.951388888888896,3.1895528,6.4691333,23186.250471449996,0.0,0.0,0.0,2.6751088000000003,4.629996,22.444444444444446,22.16666666666667,20.777777777777782,20.055555555555554,25.222222222222225,21.27777777777778,0.0,0.0,0.0,16.2,2025-07-26T22:28:33Z,2025-07-27T14:40:33Z
24.539351851851844,48,12.638888888888893,23.92129629629629,23.70601851851852,23.349537037037038,2.9173261833333335,6.544156383333331,23504.167177499992,0.0,0.0,0.0,25.913194444444443,46,13.145833333333327,25.35763888888889,24.583333333333332,23.951388888888896,3.1895528,6.4691333,23186.250471449996,0.0,0.0,0.0,2.7265532,4.5785516,24.388888888888893,24.444444444444443,22.333333333333332,21.666666666666668,28.833333333333332,22.666666666666668,0.0,0.0,0.0,16.2,2025-07-26T22:28:33Z,2025-07-27T14:40:33Z
24.539351851851844,48,12.638888888888893,23.92129629629629,23.70601851851852,23.349537037037038,2.9173261833333335,6.544156383333331,23504.167177499992,0.0,0.0,0.0,25.913194444444443,46,13.145833333333327,25.35763888888889,24.583333333333332,23.951388888888896,3.1895528,6.4691333,23186.250471449996,0.0,0.0,0.0,2.7779976000000004,4.6814404,26.444444444444443,26.666666666666668,24.555555555555557,23.77777777777778,29.22222222222222,24.499999999999996,0.0,0.0,0.0,16.2,2025-07-26T22:28:33Z,2025-07-27T14:40:33Z
24.539351851851844,48,12.638888888888893,23.92129629629629,23.70601851851852,23.349537037037038,2.9173261833333335,6.544156383333331,23504.167177499992,0.0,0.0,0.0,25.913194444444443,46,13.145833333333327,25.35763888888889,24.583333333333332,23.951388888888896,3.1895528,6.4691333,23186.250471449996,0.0,0.0,0.0,3.343886,6.276216799999999,26.722222222222218,26.5,25.055555555555554,24.333333333333332,28.055555555555557,24.833333333333332,0.0,0.0,0.0,16.2,2025-07-26T22:28:33Z,2025-07-27T14:40:33Z
24.539351851851844,48,12.638888888888893,23.92129629629629,23.70601851851852,23.349537037037038,2.9173261833333335,6.544156383333331,23504.167177499992,0.0,0.0,0.0,25.913194444444443,46,13.145833333333327,25.35763888888889,24.583333333333332,23.951388888888896,3.1895528,6.4691333,23186.250471449996,0.0,0.0,0.0,3.6525524,6.7906607999999995,27.944444444444443,27.555555555555554,25.944444444444443,25.27777777777778,31.666666666666668,25.500000000000004,0.0,0.0,0.0,16.2,2025-07-26T22:28:33Z,2025-07-27T14:40:33Z
24.539351851851844,48,12.638888888888893,23.92129629629629,23.70601851851852,23.349537037037038,2.9173261833333335,6.544156383333331,23504.167177499992,0.0,0.0,0.0,25.913194444444443,46,13.145833333333327,25.35763888888889,24.583333333333332,23.951388888888896,3.1895528,6.4691333,23186.250471449996,0.0,0.0,0.0,4.064107600000001,7.5108824,29.61111111111111,29.61111111111111,27.444444444444446,26.77777777777778,32.77777777777778,27.055555555555557,0.0,0.0,0.0,16.2,2025-07-26T22:28:33Z,2025-07-27T14:40:33Z
24.539351851851844,48,12.638888888888893,23.92129629629629,23.70601851851852,23.349537037037038,2.9173261833333335,6.544156383333331,23504.167177499992,0.0,0.0,0.0,25.913194444444443,46,13.145833333333327,25.35763888888889,24.583333333333332,23.951388888888896,3.1895528,6.4691333,23186.250471449996,0.0,0.0,0.0,4.475662799999999,8.6426592,30.38888888888889,29.61111111111111,28.444444444444443,27.666666666666668,32.72222222222222,27.944444444444443,0.0,0.0,0.0,16.2,2025-07-26T22:28:33Z,2025-07-27T14:40:33Z
24.539351851851844,48,12.638888888888893,23.92129629629629,23.70601851851852,23.349537037037038,2.9173261833333335,6.544156383333331,23504.167177499992,0.0,0.0,0.0,25.913194444444443,46,13.145833333333327,25.35763888888889,24.583333333333332,23.951388888888896,3.1895528,6.4691333,23186.250471449996,0.0,0.0,0.0,4.475662799999999,8.951325599999999,31.0,29.666666666666668,29.27777777777778,28.444444444444443,32.5,28.5,0.0,0.0,0.0,16.2,2025-07-26T22:28:33Z,2025-07-27T14:40:33Z
24.539351851851844,48,12.638888888888893,23.92129629629629,23.70601851851852,23.349537037037038,2.9173261833333335,6.544156383333331,23504.167177499992,0.0,0.0,0.0,25.913194444444443,46,13.145833333333327,25.35763888888889,24.583333333333332,23.951388888888896,3.1895528,6.4691333,23186.250471449996,0.0,0.0,0.0,4.4242184,9.1571032,30.61111111111111,29.22222222222222,29.166666666666668,28.444444444444443,30.72222222222222,28.555555555555557,0.0,0.0,0.0,16.2,2025-07-26T22:28:33Z,2025-07-27T14:40:33Z
